"","pathway","pval","padj","log2err","ES","NES","size"
"190","BILD_HRAS_ONCOGENIC_SIGNATURE",1.39006687222727e-12,5.47967318621078e-11,0.910119734774459,0.506848370347173,2.18691737371672,229
"191","BILD_MYC_ONCOGENIC_SIGNATURE",0.457142857142857,0.656439781880588,0.0747385227439092,0.241300453003978,1.00256593269129,183
"192","BILD_SRC_ONCOGENIC_SIGNATURE",0.0307219399829925,0.0833688382328661,0.352487857583619,0.425455191925975,1.46521820795543,55
"193","BIOCARTA_41BB_PATHWAY",0.0550284629981025,0.138336478724199,0.266350657088526,0.598832772473351,1.53428777113014,15
"194","BIOCARTA_ACE2_PATHWAY",0.482490272373541,0.681650221680721,0.0795564677235957,0.42209006993124,0.993337478707564,11
"195","BIOCARTA_ACETAMINOPHEN_PATHWAY",0.565656565656566,0.759297375127841,0.0732558655828455,-0.525686278883229,-0.959879911712514,4
"196","BIOCARTA_ACH_PATHWAY",0.396975425330813,0.592186972046428,0.0886261133285098,0.417218502750891,1.04874568237512,14
"197","BIOCARTA_ACTINY_PATHWAY",0.991718426501035,1,0.0476387259290825,-0.188725402021801,-0.468940217533269,12
"198","BIOCARTA_AGPCR_PATHWAY",0.847107438016529,0.969711650160719,0.0547939500773363,-0.297132990395338,-0.711609405434492,10
"199","BIOCARTA_AGR_PATHWAY",0.568058076225045,0.761831053728522,0.0676760401641789,0.296143243003829,0.91723403900511,32
"200","BIOCARTA_AHSP_PATHWAY",0.0559006211180124,0.140338585062869,0.276500599254472,-0.592576060682715,-1.47241835929145,12
"201","BIOCARTA_AKAP13_PATHWAY",0.977272727272727,1,0.0482149710025564,-0.207849203208749,-0.497781978765193,10
"202","BIOCARTA_AKAP95_PATHWAY",0.777992277992278,0.928304745161934,0.0555947097758869,0.329111898176274,0.75927487391348,10
"203","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.95397489539749,1,0.0498907356726307,-0.235645416606706,-0.600183932804279,13
"204","BIOCARTA_AKT_PATHWAY",0.0176424585665887,0.0528062441183314,0.352487857583619,0.579619790744329,1.61531102481309,21
"205","BIOCARTA_ALK_PATHWAY",7.91795666731279e-05,0.00058856546500958,0.538434096309916,0.634091627719726,1.99256482557325,34
"206","BIOCARTA_ALTERNATIVE_PATHWAY",0.00696230939262764,0.0248018510461224,0.407017918923954,0.799541198646361,1.68374270560318,7
"207","BIOCARTA_AMAN_PATHWAY",0.475190839694656,0.674256043074306,0.0793434960134973,0.404368383013614,0.997039023081553,13
"208","BIOCARTA_AMI_PATHWAY",0.0558659217877095,0.140298999108341,0.261663521711573,0.599073767888528,1.56189844754032,16
"209","BIOCARTA_ARAP_PATHWAY",0.94392523364486,1,0.0452247443372884,0.232704296111998,0.615400255841388,17
"210","BIOCARTA_ARENRF2_PATHWAY",0.0602636534839925,0.147983411520831,0.252961123069611,0.545135635786415,1.48657961037939,19
"211","BIOCARTA_ARF_PATHWAY",0.085981308411215,0.191683007518797,0.208955027549354,0.536918101751805,1.41991163336712,17
"212","BIOCARTA_ASBCELL_PATHWAY",8.03384211040915e-05,0.000596581201204832,0.538434096309916,0.841531888807514,1.98044262168083,11
"213","BIOCARTA_AT1R_PATHWAY",0.607734806629834,0.797220801200989,0.0650877566917313,0.299866306434555,0.891855054540858,27
"214","BIOCARTA_ATM_PATHWAY",0.0979284369114878,0.2104226285738,0.195789002148949,0.507126142079405,1.38292808837942,19
"215","BIOCARTA_ATRBRCA_PATHWAY",0.366037735849057,0.559090202056339,0.0931454575337804,0.374864320803839,1.04468908735142,21
"216","BIOCARTA_BAD_PATHWAY",0.434210526315789,0.630843797397827,0.0833634065110386,0.350938961980242,0.996164887376605,22
"217","BIOCARTA_BARD1_PATHWAY",0.562992125984252,0.757366971441149,0.0721797965581253,0.432125815357785,0.933467865705522,8
"218","BIOCARTA_BARRESTIN_PATHWAY",0.239754098360656,0.410445281346921,0.12563992130984,-0.484073894274324,-1.19808665239113,11
"219","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.612662942271881,0.800533275722879,0.0652353056017703,0.337918752930856,0.881018004606862,16
"220","BIOCARTA_BARR_MAPK_PATHWAY",0.177824267782427,0.330041484732172,0.150169802128406,-0.499578485025823,-1.2724159213656,13
"221","BIOCARTA_BBCELL_PATHWAY",1.84799632724741e-05,0.000168249395346813,0.575610261071129,0.907521312183015,1.96040586389024,8
"222","BIOCARTA_BCELLSURVIVAL_PATHWAY",0.0721062618595825,0.168298667884377,0.231126709673834,0.578784887003862,1.48292247028695,15
"223","BIOCARTA_BCR_PATHWAY",0.0167593774297661,0.0506061383838425,0.352487857583619,0.495195002064382,1.54200793733949,33
"224","BIOCARTA_BIOPEPTIDES_PATHWAY",1,1,0.0409055783172035,0.14062714831984,0.423946846641016,28
"225","BIOCARTA_BLYMPHOCYTE_PATHWAY",5.87079132845677e-06,6.35868140249525e-05,0.610526878385931,0.870352332817662,2.11200376270694,12
"226","BIOCARTA_BOTULIN_PATHWAY",0.0152981880435501,0.0471805541368081,0.380730400722792,-0.823653271361692,-1.594384060503,5
"227","BIOCARTA_BTG2_PATHWAY",0.0894941634241245,0.197628499742606,0.208955027549354,0.601565268544888,1.41571046016733,11
"228","BIOCARTA_CACAM_PATHWAY",0.171779141104294,0.321559791544311,0.151148761385484,-0.558155778436883,-1.28677482428534,9
"229","BIOCARTA_CALCINEURIN_PATHWAY",0.254578754578755,0.428499466314592,0.11378726182188,0.436074103706758,1.18288510521185,18
"230","BIOCARTA_CARDIACEGF_PATHWAY",0.0112002029283972,0.0366143378484128,0.380730400722792,0.629502394654254,1.66475626447629,17
"231","BIOCARTA_CARM1_PATHWAY",0.828793774319066,0.960768130999312,0.0530212512043078,0.301723216230707,0.710068774958322,11
"232","BIOCARTA_CARM_ER_PATHWAY",0.913123844731978,1,0.0462302524077616,0.233875611862943,0.682625806529974,25
"233","BIOCARTA_CASPASE_PATHWAY",0.00254578314122404,0.0110461351637069,0.431707695803346,0.638225140834432,1.81164687999517,22
"234","BIOCARTA_CB1R_PATHWAY",0.267206477732794,0.445304071616311,0.117249716749792,-0.546387992601076,-1.16781554004349,7
"235","BIOCARTA_CBL_PATHWAY",0.348747591522158,0.540139686681445,0.0972150808846466,0.453080587785407,1.09944888998502,12
"236","BIOCARTA_CCR3_PATHWAY",0.651612903225806,0.833014626980919,0.0692836467392548,-0.320021297476,-0.865004096922978,16
"237","BIOCARTA_CCR5_PATHWAY",0.121495327102804,0.246415399331932,0.173747838999571,0.50825166165408,1.34410153933383,17
"238","BIOCARTA_CD40_PATHWAY",0.00561888805815809,0.0210950250248276,0.407017918923954,0.687654034340396,1.69552797750203,13
"239","BIOCARTA_CDC25_PATHWAY",0.115009746588694,0.237023701882317,0.183023938384487,0.627920710708285,1.40424633737052,9
"240","BIOCARTA_CDC42RAC_PATHWAY",1,1,0.0462302524077616,-0.178518758318046,-0.397311524160202,8
"241","BIOCARTA_CDK5_PATHWAY",0.960662525879917,1,0.0490939668192139,-0.242174724929062,-0.601749774925238,12
"242","BIOCARTA_CDMAC_PATHWAY",0.238361266294227,0.408721736350421,0.119348440591015,0.465558494213814,1.21379891480588,16
"243","BIOCARTA_CELL2CELL_PATHWAY",0.538934426229508,0.733120967839002,0.0764767053228531,-0.377857514562013,-0.935200286685749,11
"244","BIOCARTA_CELLCYCLE_PATHWAY",0.113553113553114,0.234936383177589,0.178219874951973,0.471166147731007,1.35388614843874,23
"245","BIOCARTA_CERAMIDE_PATHWAY",0.113207547169811,0.234680036944188,0.181383128498408,0.489421190622537,1.36394142783585,21
"246","BIOCARTA_CFTR_PATHWAY",0.803680981595092,0.945326880320139,0.0567672387487446,-0.326291180763048,-0.75223314532021,9
"247","BIOCARTA_CHEMICAL_PATHWAY",0.108058608058608,0.226540974348612,0.183023938384487,0.508082081420555,1.37821237543966,18
"248","BIOCARTA_CHREBP_PATHWAY",0.697802197802198,0.86958333410326,0.0582216241124161,0.303014147746198,0.821949570017282,18
"249","BIOCARTA_CIRCADIAN_PATHWAY",0.57504873294347,0.768642050797803,0.070619624712259,0.487525240609465,0.937598608047791,5
"250","BIOCARTA_CK1_PATHWAY",0.762105263157895,0.916952522356475,0.060640400949416,-0.296464421080506,-0.788576128140956,15
"251","BIOCARTA_CLASSIC_PATHWAY",4.94208938509483e-06,5.46654096013997e-05,0.610526878385931,0.872306437031025,2.11674560724016,12
"252","BIOCARTA_COMP_PATHWAY",1.80230764902018e-06,2.22244625405799e-05,0.643551836150722,0.84263072384908,2.19689742728736,16
"253","BIOCARTA_CPSF_PATHWAY",0.664092664092664,0.842882468503294,0.0630790410571939,0.365984387927623,0.844341245448418,10
"254","BIOCARTA_CREB_PATHWAY",0.995762711864407,1,0.048505983646947,-0.178602274363034,-0.51856015410255,21
"255","BIOCARTA_CREM_PATHWAY",0.54775828460039,0.741856112422056,0.0730744399126987,0.499248717606193,0.960144960109219,5
"256","BIOCARTA_CSK_PATHWAY",0.000183945451317187,0.00121824820349569,0.518848077743792,0.726090628159397,1.98004212575865,19
"257","BIOCARTA_CTBP1_PATHWAY",0.937246963562753,1,0.0491927521045191,-0.278160641993022,-0.619074598506526,8
"258","BIOCARTA_CTCF_PATHWAY",0.000197143779101733,0.00129431471250949,0.518848077743792,0.686087170554342,1.99153837287399,24
"259","BIOCARTA_CTLA4_PATHWAY",0.00329045704978821,0.0136920702953287,0.431707695803346,0.676477474703754,1.83499804743392,18
"260","BIOCARTA_CTL_PATHWAY",0.00140844667908234,0.00677352260783856,0.45505986738723,0.726755518040524,1.79193933592443,13
"261","BIOCARTA_CXCR4_PATHWAY",0.546139359698682,0.74047544726069,0.0714786287425507,0.3408692410894,0.929547126153272,19
"262","BIOCARTA_CYTOKINE_PATHWAY",0.0195575057681829,0.0572888044458511,0.352487857583619,0.63998813475711,1.57799959508835,13
"263","BIOCARTA_D4GDI_PATHWAY",0.0828516377649326,0.186233996807982,0.216542836735348,0.5968130285689,1.4482311524224,12
"264","BIOCARTA_DC_PATHWAY",0.0215560491534323,0.0619433424878196,0.352487857583619,0.634693278170184,1.56494422562687,13
"265","BIOCARTA_DEATH_PATHWAY",0.0080380643508735,0.0279016837959361,0.380730400722792,0.537565306465705,1.62657781859438,29
"266","BIOCARTA_DICER_PATHWAY",0.793372319688109,0.937598829725495,0.0551351763385257,0.373386072855779,0.718088486529149,5
"267","BIOCARTA_DNAFRAGMENT_PATHWAY",0.303088803088803,0.488825442185262,0.105920292736253,0.491210689963351,1.13324354650683,10
"268","BIOCARTA_DREAM_PATHWAY",0.94990366088632,1,0.0463227785794633,0.233957730880528,0.567723655469962,12
"269","BIOCARTA_DSP_PATHWAY",0.650306748466258,0.831795532082057,0.0668966276500666,-0.379920087900756,-0.875869467337688,9
"270","BIOCARTA_ECM_PATHWAY",0.0934065934065934,0.203325320887542,0.197822021315103,0.519126737086303,1.4081718675722,18
"271","BIOCARTA_EDG1_PATHWAY",0.586466165413534,0.779046558859957,0.0678338263479455,0.32380114604439,0.919132291158612,22
"272","BIOCARTA_EEA1_PATHWAY",0.637795275590551,0.820750266956342,0.065981614400873,0.404178714392823,0.85115434110355,7
"273","BIOCARTA_EFP_PATHWAY",0.527001862197393,0.721924362429737,0.0727141077934447,0.357167396287084,0.931202852929152,16
"274","BIOCARTA_EGFR_SMRTE_PATHWAY",0.359922178988327,0.551682165146327,0.0959206777921745,0.466724190280457,1.09837843496423,11
"275","BIOCARTA_EGF_PATHWAY",0.189686924493554,0.346846730180541,0.135002033828631,0.416383872684616,1.23839875809495,27
"276","BIOCARTA_EICOSANOID_PATHWAY",0.00393327361761776,0.015795814355801,0.407017918923954,0.626716653939509,1.77897923178972,22
"277","BIOCARTA_EIF2_PATHWAY",0.72007722007722,0.886755114322412,0.059221919380382,0.348393827116083,0.803759088084129,10
"278","BIOCARTA_EIF4_PATHWAY",0.784277879341865,0.932801053410778,0.0526973085708419,0.267548355325691,0.776625535498532,24
"279","BIOCARTA_EIF_PATHWAY",0.83010752688172,0.961088405205504,0.057609110864425,-0.271219371784262,-0.733094545921144,16
"280","BIOCARTA_EOSINOPHILS_PATHWAY",0.050682261208577,0.13032832679277,0.282013350011725,0.784102673680873,1.50797028373481,5
"281","BIOCARTA_EPHA4_PATHWAY",0.261811023622047,0.438184619707089,0.116739204791222,0.551208861044798,1.19070821689151,8
"282","BIOCARTA_EPONFKB_PATHWAY",0.143968871595331,0.280408227961366,0.161978948883402,0.565610950060445,1.33109635854252,11
"283","BIOCARTA_EPO_PATHWAY",0.210922787193974,0.374945736602192,0.128788713061714,0.45155770321323,1.23139349262712,19
"284","BIOCARTA_ERAD_PATHWAY",0.915254237288136,1,0.0469758727821845,0.239798488664987,0.653928161080325,19
"285","BIOCARTA_ERBB3_PATHWAY",0.690058479532164,0.863855302671092,0.0617054053637522,0.425507283802872,0.818326937306934,5
"286","BIOCARTA_ERBB4_PATHWAY",0.827935222672065,0.960272282719632,0.0549073703290958,-0.346427572427039,-0.74043263771943,7
"287","BIOCARTA_ERK5_PATHWAY",0.684310018903592,0.858980614853407,0.060640400949416,0.324124362655766,0.814738616927499,14
"288","BIOCARTA_ERK_PATHWAY",0.0597014925373134,0.146916988489826,0.252961123069611,0.497173481753665,1.4611228994021,26
"289","BIOCARTA_ERYTH_PATHWAY",0.0572519083969466,0.14300434551054,0.261663521711573,0.602605751228932,1.48582697052354,13
"290","BIOCARTA_ETC_PATHWAY",0.783400809716599,0.932432295730177,0.0574877409561325,-0.354807381029459,-0.789659656320015,8
"291","BIOCARTA_ETS_PATHWAY",0.28785046728972,0.470088103368028,0.107140237276725,0.424611641455319,1.12291056568664,17
"292","BIOCARTA_EXTRINSIC_PATHWAY",0.028159639173029,0.0772072089941984,0.352487857583619,0.668537827073912,1.54234464682301,10
"293","BIOCARTA_FAS_PATHWAY",0.00456279872511768,0.0178066884422576,0.407017918923954,0.55840892039073,1.71027124735025,30
"294","BIOCARTA_FBW7_PATHWAY",0.50682261208577,0.703847184883926,0.0770736734944102,0.435741161266727,0.974466870283954,9
"295","BIOCARTA_FCER1_PATHWAY",0.00589498174749537,0.0219315811901045,0.407017918923954,0.519586004178919,1.6875140119024,38
"296","BIOCARTA_FEEDER_PATHWAY",0.914230019493177,1,0.0486034247259069,0.279418865255589,0.624876535263183,9
"297","BIOCARTA_FIBRINOLYSIS_PATHWAY",0.0721247563352826,0.168298667884377,0.234392647294686,0.656784195504946,1.46879500110824,9
"298","BIOCARTA_FLUMAZENIL_PATHWAY",0.607361963190184,0.796947505170406,0.0702812841717392,-0.392108508390572,-0.903968706367376,9
"299","BIOCARTA_FMLP_PATHWAY",0.0538599640933573,0.136603762455808,0.261663521711573,0.467652228944747,1.46954689395159,34
"300","BIOCARTA_FOSB_PATHWAY",0.746588693957115,0.907169419566767,0.0579754757571486,0.398415153156117,0.766223903725142,5
"301","BIOCARTA_FREE_PATHWAY",0.474409448818898,0.673741521679909,0.0810802057550866,0.464024939737808,1.00237559233195,8
"302","BIOCARTA_FXR_PATHWAY",0.532,0.727072247400693,0.0758886900606117,0.47841262100964,0.960155079412498,6
"303","BIOCARTA_G1_PATHWAY",0.0106624745920986,0.0351042199920226,0.380730400722792,0.55136077901192,1.6621802149611,28
"304","BIOCARTA_G2_PATHWAY",0.113345521023766,0.234834681662603,0.178219874951973,0.466418882757711,1.35389662234097,24
"305","BIOCARTA_GABA_PATHWAY",0.37603305785124,0.568498774323855,0.096887770327544,-0.444827393703627,-1.06532551882997,10
"306","BIOCARTA_GATA3_PATHWAY",0.185114503816794,0.341010088935188,0.139599673451922,0.518608465045403,1.27871737522388,13
"307","BIOCARTA_GCR_PATHWAY",0.17196261682243,0.321810653875284,0.143758989039275,0.487596406620358,1.28947749738617,17
"308","BIOCARTA_GHRELIN_PATHWAY",0.762645914396887,0.916952522356475,0.0568864160475701,0.328157682358584,0.772279065616719,11
"309","BIOCARTA_GH_PATHWAY",0.0783582089552239,0.179121741692524,0.219250346703755,0.472555398602913,1.38877381733909,26
"310","BIOCARTA_GLEEVEC_PATHWAY",0.146520146520147,0.284182362172417,0.155241966228839,0.45181238956909,1.2982735259661,23
"311","BIOCARTA_GPCR_PATHWAY",0.751361161524501,0.910156516518156,0.0543434390269162,0.271324349505672,0.82097963399472,29
"312","BIOCARTA_GRANULOCYTES_PATHWAY",4.65883752883747e-05,0.000374263814044926,0.557332238758646,0.839209180355745,2.03643154591379,12
"313","BIOCARTA_GSK3_PATHWAY",0.0244111157051702,0.068552776995459,0.352487857583619,0.564928665081919,1.54995966904955,20
"314","BIOCARTA_HBX_PATHWAY",0.614173228346457,0.801062617964729,0.0678338263479455,0.418227875512053,0.880740274379278,7
"315","BIOCARTA_HCMV_PATHWAY",0.0934579439252336,0.203351973702263,0.199915231309662,0.525292831429167,1.38916791934762,17
"316","BIOCARTA_HDAC_PATHWAY",0.972273567467652,1,0.0433636987883266,0.20484163078568,0.59788270487961,25
"317","BIOCARTA_HER2_PATHWAY",0.0512820512820513,0.131369264449112,0.271288554688953,0.522063989079518,1.50014003938364,23
"318","BIOCARTA_HES_PATHWAY",0.208092485549133,0.371608050699909,0.131457611642763,0.517115557942985,1.25483664827344,12
"319","BIOCARTA_HIF_PATHWAY",0.172675521821632,0.322504609934504,0.144630528034484,0.499212275436816,1.27904704720356,15
"320","BIOCARTA_HIVNEF_PATHWAY",0.000119763440499394,0.000842093792733406,0.538434096309916,0.549979159766916,1.90513505831083,56
"321","BIOCARTA_HSP27_PATHWAY",0.00893518484856994,0.0303755297764917,0.380730400722792,0.652656901616907,1.64055789263913,14
"322","BIOCARTA_HSWI_SNF_PATHWAY",0.633540372670807,0.817261566903978,0.0687943095604775,-0.350901176385941,-0.871910576023542,12
"323","BIOCARTA_IFNA_PATHWAY",0.522267206477733,0.718493088399198,0.0774767547848578,-0.438229751873036,-0.97532456695013,8
"324","BIOCARTA_IFNG_PATHWAY",0.46588693957115,0.665858041329739,0.0815265143256594,0.534311244748731,1.02757649781255,5
"325","BIOCARTA_IGF1MTOR_PATHWAY",0.595103578154426,0.786572608828687,0.0672065093710464,0.328544061070944,0.895936479358443,19
"326","BIOCARTA_IGF1R_PATHWAY",0.990601503759398,1,0.0432768714901103,0.19237528049158,0.546070742739949,22
"327","BIOCARTA_IGF1_PATHWAY",0.19622641509434,0.356057607613905,0.134273452883202,0.445569064841131,1.24173231184753,21
"328","BIOCARTA_IL10_PATHWAY",0.0184154825454541,0.0545908564577441,0.352487857583619,0.645307475260672,1.59111533381051,13
"329","BIOCARTA_IL12_PATHWAY",0.0523364485981308,0.133562472644886,0.271288554688953,0.587119454031507,1.55267207463394,17
"330","BIOCARTA_IL17_PATHWAY",0.000277680401419151,0.00171920589383236,0.49849310876659,0.806384471005818,1.95677885005397,12
"331","BIOCARTA_IL1R_PATHWAY",0.00109653871544734,0.00551319431491198,0.45505986738723,0.597278200867227,1.82931843727986,30
"332","BIOCARTA_IL22BP_PATHWAY",0.161793372319688,0.307606639882301,0.152144922367565,0.593084448350257,1.32634049195134,9
"333","BIOCARTA_IL2RB_PATHWAY",0.00165393515067512,0.00775288640205777,0.45505986738723,0.566089574757045,1.80410369509478,36
"334","BIOCARTA_IL2_PATHWAY",0.0954198473282443,0.206228197302309,0.199915231309662,0.508506715079072,1.39515827135297,20
"335","BIOCARTA_IL3_PATHWAY",0.103053435114504,0.218770841487708,0.191892240384838,0.572708187317238,1.41210944173734,13
"336","BIOCARTA_IL4_PATHWAY",0.0544747081712062,0.137504108398096,0.271288554688953,0.623172046438802,1.4665593756124,11
"337","BIOCARTA_IL5_PATHWAY",0.00186806803371937,0.00856168967093026,0.45505986738723,0.810541696047112,1.75091281331568,8
"338","BIOCARTA_IL6_PATHWAY",0.0509433962264151,0.130863608122691,0.276500599254472,0.536977230849194,1.49647278252946,21
"339","BIOCARTA_IL7_PATHWAY",0.0086634598018814,0.0296284728157559,0.380730400722792,0.643907760037749,1.67878913194086,16
"340","BIOCARTA_INFLAM_PATHWAY",0.000214119899960906,0.00138952940333649,0.518848077743792,0.707741309158161,1.97236595032537,21
"341","BIOCARTA_INSULIN_PATHWAY",0.162264150943396,0.30790124953962,0.149207542435322,0.458044153641851,1.27649846165316,21
"342","BIOCARTA_INTEGRIN_PATHWAY",0.923497267759563,1,0.0450442767152794,0.229677461961734,0.715202027275183,33
"343","BIOCARTA_INTRINSIC_PATHWAY",0.0136676232482114,0.0430841156497212,0.380730400722792,0.610713160263438,1.66540888586065,19
"344","BIOCARTA_ION_PATHWAY",0.810916179337232,0.950276057390059,0.0541200569620232,0.35807913513917,0.688650495834297,5
"345","BIOCARTA_IRES_PATHWAY",0.607287449392713,0.796947505170406,0.0697792517076235,-0.421673479333783,-0.901258535433692,7
"346","BIOCARTA_KERATINOCYTE_PATHWAY",0.0222959771417295,0.063576562753889,0.352487857583619,0.443226510076301,1.49232978475264,46
"347","BIOCARTA_KREB_PATHWAY",0.218623481781377,0.384302330047861,0.131457611642763,-0.545555915254847,-1.21418978177268,8
"348","BIOCARTA_LAIR_PATHWAY",0.000297956487206848,0.00182643137029772,0.49849310876659,0.757533450684459,1.97503276558769,16
"349","BIOCARTA_LDL_PATHWAY",0.000551942724300897,0.00307090655389936,0.477270815362862,0.900785320020468,1.80784026694906,6
"350","BIOCARTA_LECTIN_PATHWAY",0.00249639633024407,0.0108828195314346,0.431707695803346,0.792958316337707,1.77332709753863,9
